Bookmaker,Player,Stat Type,Over/Under,Odds,Line
williamhill_us,Tyrese Haliburton,Assists,Under,101,6.5
williamhill_us,Myles Turner,Assists,Over,138,2.5
williamhill_us,Myles Turner,Assists,Under,-202,2.5
williamhill_us,Isaiah Hartenstein,Assists,Over,107,5.5
williamhill_us,Isaiah Hartenstein,Assists,Under,-154,5.5
williamhill_us,Miles McBride,Assists,Over,-114,3.5
williamhill_us,Miles McBride,Assists,Under,-126,3.5
williamhill_us,Andrew Nembhard,Assists,Over,-106,5.5
williamhill_us,Andrew Nembhard,Assists,Under,-136,5.5
williamhill_us,Aaron Nesmith,Assists,Over,119,1.5
williamhill_us,Aaron Nesmith,Assists,Under,-172,1.5
bovada,Aaron Nesmith,Assists,Over,125,1.5
bovada,Aaron Nesmith,Assists,Under,-165,1.5
bovada,Alec Burks,Assists,Over,110,1.5
bovada,Alec Burks,Assists,Under,-145,1.5
bovada,Andrew Nembhard,Assists,Over,-105,5.5
bovada,Andrew Nembhard,Assists,Under,-125,5.5
bovada,Donte DiVincenzo,Assists,Over,150,3.5
bovada,Donte DiVincenzo,Assists,Under,-200,3.5
bovada,Isaiah Hartenstein,Assists,Over,115,5.5
bovada,Isaiah Hartenstein,Assists,Under,-150,5.5
bovada,Miles McBride,Assists,Over,-110,3.5
bovada,Miles McBride,Assists,Under,-120,3.5
bovada,Myles Turner,Assists,Over,155,2.5
bovada,Myles Turner,Assists,Under,-205,2.5
bovada,T.J. McConnell,Assists,Over,-115,4.5
bovada,T.J. McConnell,Assists,Under,-115,4.5
bovada,Tyrese Haliburton,Assists,Over,-145,6.5
bovada,Tyrese Haliburton,Assists,Under,110,6.5
draftkings,Aaron Nesmith,3-PT Made,Over,154,1.5
draftkings,Aaron Nesmith,3-PT Made,Under,-185,1.5
draftkings,Alec Burks,3-PT Made,Over,-118,1.5
draftkings,Alec Burks,3-PT Made,Under,-102,1.5
draftkings,Andrew Nembhard,3-PT Made,Over,-142,0.5
draftkings,Andrew Nembhard,3-PT Made,Under,120,0.5
draftkings,Ben Sheppard,3-PT Made,Over,-185,1.5
draftkings,Ben Sheppard,3-PT Made,Under,154,1.5
draftkings,Donte DiVincenzo,3-PT Made,Over,-142,2.5
draftkings,Donte DiVincenzo,3-PT Made,Under,120,2.5
draftkings,Jalen Brunson,3-PT Made,Over,-130,1.5
draftkings,Jalen Brunson,3-PT Made,Under,110,1.5
draftkings,Miles McBride,3-PT Made,Over,120,2.5
draftkings,Miles McBride,3-PT Made,Under,-142,2.5
draftkings,Myles Turner,3-PT Made,Over,130,2.5
draftkings,Myles Turner,3-PT Made,Under,-155,2.5
draftkings,Obi Toppin,3-PT Made,Over,-155,0.5
draftkings,Obi Toppin,3-PT Made,Under,130,0.5
draftkings,Pascal Siakam,3-PT Made,Over,-115,0.5
draftkings,Pascal Siakam,3-PT Made,Under,-105,0.5
draftkings,Tyrese Haliburton,3-PT Made,Over,-135,3.5
draftkings,Tyrese Haliburton,3-PT Made,Under,114,3.5
fanduel,Ben Sheppard,3-PT Made,Over,-192,1.5
fanduel,Ben Sheppard,3-PT Made,Under,142,1.5
fanduel,Pascal Siakam,3-PT Made,Over,-118,1.5
fanduel,Pascal Siakam,3-PT Made,Under,-110,1.5
fanduel,Myles Turner,3-PT Made,Over,118,2.5
fanduel,Myles Turner,3-PT Made,Under,-158,2.5
fanduel,Aaron Nesmith,3-PT Made,Over,172,1.5
fanduel,Aaron Nesmith,3-PT Made,Under,-235,1.5
fanduel,Donte DiVincenzo,3-PT Made,Over,-172,2.5
fanduel,Donte DiVincenzo,3-PT Made,Under,128,2.5
fanduel,Andrew Nembhard,3-PT Made,Over,-130,0.5
fanduel,Andrew Nembhard,3-PT Made,Under,-102,0.5
fanduel,Jalen Brunson,3-PT Made,Over,-186,1.5
fanduel,Jalen Brunson,3-PT Made,Under,138,1.5
fanduel,Tyrese Haliburton,3-PT Made,Over,-140,3.5
fanduel,Tyrese Haliburton,3-PT Made,Under,106,3.5
fanduel,Alec Burks,3-PT Made,Over,-122,1.5
fanduel,Alec Burks,3-PT Made,Under,-108,1.5
fanduel,Miles McBride,3-PT Made,Over,126,2.5
fanduel,Miles McBride,3-PT Made,Under,-168,2.5
fanduel,Obi Toppin,3-PT Made,Over,-250,0.5
fanduel,Obi Toppin,3-PT Made,Under,182,0.5
betrivers,Pascal Siakam,3-PT Made,Over,-132,1.5
betrivers,Pascal Siakam,3-PT Made,Under,-106,1.5
betrivers,Aaron Nesmith,3-PT Made,Over,160,1.5
betrivers,Aaron Nesmith,3-PT Made,Under,-235,1.5
betrivers,Tyrese Haliburton,3-PT Made,Over,-139,3.5
betrivers,Tyrese Haliburton,3-PT Made,Under,100,3.5
betrivers,Myles Turner,3-PT Made,Over,112,2.5
betrivers,Myles Turner,3-PT Made,Under,-155,2.5
betrivers,Obi Toppin,3-PT Made,Over,245,1.5
betrivers,Obi Toppin,3-PT Made,Under,-385,1.5
betrivers,Donte DiVincenzo,3-PT Made,Over,-122,2.5
betrivers,Donte DiVincenzo,3-PT Made,Under,-114,2.5
betrivers,Jalen Brunson,3-PT Made,Over,-150,1.5
betrivers,Jalen Brunson,3-PT Made,Under,107,1.5
betrivers,Josh Hart,3-PT Made,Over,-132,2.5
betrivers,Josh Hart,3-PT Made,Under,-106,2.5
unibet_us,Pascal Siakam,3-PT Made,Over,-129,1.5
unibet_us,Pascal Siakam,3-PT Made,Under,-110,1.5
unibet_us,Aaron Nesmith,3-PT Made,Over,160,1.5
unibet_us,Aaron Nesmith,3-PT Made,Under,-230,1.5
unibet_us,Tyrese Haliburton,3-PT Made,Over,-136,3.5
unibet_us,Tyrese Haliburton,3-PT Made,Under,-106,3.5
unibet_us,Myles Turner,3-PT Made,Over,120,2.5
unibet_us,Myles Turner,3-PT Made,Under,-175,2.5
unibet_us,Obi Toppin,3-PT Made,Over,200,1.5
unibet_us,Obi Toppin,3-PT Made,Under,-305,1.5
unibet_us,Donte DiVincenzo,3-PT Made,Over,-130,2.5
unibet_us,Donte DiVincenzo,3-PT Made,Under,-108,2.5
unibet_us,Jalen Brunson,3-PT Made,Over,-129,1.5
unibet_us,Jalen Brunson,3-PT Made,Under,-109,1.5
unibet_us,Josh Hart,3-PT Made,Over,-150,2.5
unibet_us,Josh Hart,3-PT Made,Under,104,2.5
williamhill_us,Donte DiVincenzo,3-PT Made,Over,-160,2.5
williamhill_us,Donte DiVincenzo,3-PT Made,Under,111,2.5
williamhill_us,Obi Toppin,3-PT Made,Over,-160,0.5
williamhill_us,Obi Toppin,3-PT Made,Under,111,0.5
williamhill_us,Ben Sheppard,3-PT Made,Over,-187,1.5
williamhill_us,Ben Sheppard,3-PT Made,Under,128,1.5
williamhill_us,Aaron Nesmith,3-PT Made,Over,134,1.5
williamhill_us,Aaron Nesmith,3-PT Made,Under,-197,1.5
williamhill_us,Pascal Siakam,3-PT Made,Over,-128,1.5
williamhill_us,Pascal Siakam,3-PT Made,Under,-112,1.5
williamhill_us,Jalen Brunson,3-PT Made,Over,-130,1.5
williamhill_us,Jalen Brunson,3-PT Made,Under,-110,1.5
williamhill_us,Andrew Nembhard,3-PT Made,Over,-151,0.5
williamhill_us,Andrew Nembhard,3-PT Made,Under,105,0.5
williamhill_us,Myles Turner,3-PT Made,Over,119,2.5
williamhill_us,Myles Turner,3-PT Made,Under,-172,2.5
williamhill_us,Alec Burks,3-PT Made,Over,-122,2.5
williamhill_us,Alec Burks,3-PT Made,Under,-118,2.5
williamhill_us,Miles McBride,3-PT Made,Over,105,2.5
williamhill_us,Miles McBride,3-PT Made,Under,-151,2.5
williamhill_us,Tyrese Haliburton,3-PT Made,Over,-154,3.5
williamhill_us,Tyrese Haliburton,3-PT Made,Under,107,3.5
draftkings,Aaron Nesmith,Blocks,Over,136,0.5
draftkings,Aaron Nesmith,Blocks,Under,-162,0.5
draftkings,Donte DiVincenzo,Blocks,Over,114,0.5
draftkings,Donte DiVincenzo,Blocks,Under,-135,0.5
draftkings,Isaiah Hartenstein,Blocks,Over,-162,1.5
draftkings,Isaiah Hartenstein,Blocks,Under,136,1.5
draftkings,Isaiah Jackson,Blocks,Over,195,0.5
draftkings,Isaiah Jackson,Blocks,Under,-238,0.5
draftkings,Myles Turner,Blocks,Over,136,1.5
draftkings,Myles Turner,Blocks,Under,-162,1.5
draftkings,Obi Toppin,Blocks,Over,250,0.5
draftkings,Obi Toppin,Blocks,Under,-310,0.5
draftkings,Pascal Siakam,Blocks,Over,154,0.5
draftkings,Pascal Siakam,Blocks,Under,-185,0.5
draftkings,Precious Achiuwa,Blocks,Over,-118,0.5
draftkings,Precious Achiuwa,Blocks,Under,-102,0.5
draftkings,Tyrese Haliburton,Blocks,Over,185,1.5
draftkings,Tyrese Haliburton,Blocks,Under,-225,1.5
williamhill_us,Myles Turner,Blocks,Over,119,1.5
williamhill_us,Myles Turner,Blocks,Under,-172,1.5
williamhill_us,Donte DiVincenzo,Blocks,Over,105,0.5
williamhill_us,Donte DiVincenzo,Blocks,Under,-151,0.5
williamhill_us,Pascal Siakam,Blocks,Over,134,0.5
williamhill_us,Pascal Siakam,Blocks,Under,-197,0.5
williamhill_us,Isaiah Hartenstein,Blocks,Over,-182,1.5
williamhill_us,Isaiah Hartenstein,Blocks,Under,125,1.5
williamhill_us,Tyrese Haliburton,Blocks,Over,156,1.5
williamhill_us,Tyrese Haliburton,Blocks,Under,-232,1.5
williamhill_us,Aaron Nesmith,Blocks,Over,119,0.5
williamhill_us,Aaron Nesmith,Blocks,Under,-172,0.5
draftkings,Aaron Nesmith,Steals,Over,114,0.5
draftkings,Aaron Nesmith,Steals,Under,-135,0.5
draftkings,Alec Burks,Steals,Over,102,0.5
draftkings,Alec Burks,Steals,Under,-122,0.5
draftkings,Andrew Nembhard,Steals,Over,114,0.5
draftkings,Andrew Nembhard,Steals,Under,-135,0.5
draftkings,Ben Sheppard,Steals,Over,160,0.5
draftkings,Ben Sheppard,Steals,Under,-192,0.5
draftkings,Isaiah Hartenstein,Steals,Over,102,0.5
draftkings,Isaiah Hartenstein,Steals,Under,-122,0.5
draftkings,Jalen Brunson,Steals,Over,-130,0.5
draftkings,Jalen Brunson,Steals,Under,110,0.5
draftkings,Miles McBride,Steals,Over,110,0.5
draftkings,Miles McBride,Steals,Under,-130,0.5
draftkings,Myles Turner,Steals,Over,136,1.5
draftkings,Myles Turner,Steals,Under,-162,1.5
draftkings,Obi Toppin,Steals,Over,190,0.5
draftkings,Obi Toppin,Steals,Under,-230,0.5
draftkings,Pascal Siakam,Steals,Over,105,1.5
draftkings,Pascal Siakam,Steals,Under,-125,1.5
draftkings,Precious Achiuwa,Steals,Over,235,2.5
draftkings,Precious Achiuwa,Steals,Under,-290,2.5
draftkings,T.J. McConnell,Steals,Over,-115,0.5
draftkings,T.J. McConnell,Steals,Under,-105,0.5
draftkings,Tyrese Haliburton,Steals,Over,180,2.5
draftkings,Tyrese Haliburton,Steals,Under,-218,2.5
williamhill_us,Miles McBride,Steals,Over,-106,0.5
williamhill_us,Miles McBride,Steals,Under,-136,0.5
williamhill_us,Andrew Nembhard,Steals,Over,103,0.5
williamhill_us,Andrew Nembhard,Steals,Under,-148,0.5
williamhill_us,Aaron Nesmith,Steals,Over,109,0.5
williamhill_us,Aaron Nesmith,Steals,Under,-157,0.5
williamhill_us,Myles Turner,Steals,Over,125,1.5
williamhill_us,Myles Turner,Steals,Under,-182,1.5
williamhill_us,Jalen Brunson,Steals,Over,-134,0.5
williamhill_us,Jalen Brunson,Steals,Under,-107,0.5
williamhill_us,Isaiah Hartenstein,Steals,Over,-106,0.5
williamhill_us,Isaiah Hartenstein,Steals,Under,-136,0.5
williamhill_us,Tyrese Haliburton,Steals,Over,156,2.5
williamhill_us,Tyrese Haliburton,Steals,Under,-232,2.5
williamhill_us,Pascal Siakam,Steals,Over,-107,1.5
williamhill_us,Pascal Siakam,Steals,Under,-134,1.5
williamhill_us,Precious Achiuwa,Steals,Over,206,2.5
williamhill_us,Precious Achiuwa,Steals,Under,-322,2.5
draftkings,Aaron Nesmith,Blks+Stls,Over,-218,0.5
draftkings,Aaron Nesmith,Blks+Stls,Under,180,0.5
draftkings,Alec Burks,Blks+Stls,Over,-148,0.5
draftkings,Alec Burks,Blks+Stls,Under,124,0.5
draftkings,Ben Sheppard,Blks+Stls,Over,140,0.5
draftkings,Ben Sheppard,Blks+Stls,Under,-166,0.5
draftkings,Isaiah Hartenstein,Blks+Stls,Over,110,2.5
draftkings,Isaiah Hartenstein,Blks+Stls,Under,-130,2.5
draftkings,Isaiah Jackson,Blks+Stls,Over,130,0.5
draftkings,Isaiah Jackson,Blks+Stls,Under,-155,0.5
draftkings,Jalen Brunson,Blks+Stls,Over,-162,0.5
draftkings,Jalen Brunson,Blks+Stls,Under,136,0.5
draftkings,Miles McBride,Blks+Stls,Over,-142,0.5
draftkings,Miles McBride,Blks+Stls,Under,120,0.5
draftkings,Myles Turner,Blks+Stls,Over,-142,2.5
draftkings,Myles Turner,Blks+Stls,Under,120,2.5
draftkings,Obi Toppin,Blks+Stls,Over,-108,0.5
draftkings,Obi Toppin,Blks+Stls,Under,-112,0.5
draftkings,Pascal Siakam,Blks+Stls,Over,-205,1.5
draftkings,Pascal Siakam,Blks+Stls,Under,170,1.5
draftkings,Precious Achiuwa,Blks+Stls,Over,-185,2.5
draftkings,Precious Achiuwa,Blks+Stls,Under,154,2.5
draftkings,T.J. McConnell,Blks+Stls,Over,-142,0.5
draftkings,T.J. McConnell,Blks+Stls,Under,120,0.5
draftkings,Tyrese Haliburton,Blks+Stls,Over,100,3.5
draftkings,Tyrese Haliburton,Blks+Stls,Under,-120,3.5
williamhill_us,Jalen Brunson,Blks+Stls,Over,-177,0.5
williamhill_us,Jalen Brunson,Blks+Stls,Under,122,0.5
williamhill_us,Miles McBride,Blks+Stls,Over,-148,0.5
williamhill_us,Miles McBride,Blks+Stls,Under,103,0.5
williamhill_us,Aaron Nesmith,Blks+Stls,Over,-242,0.5
williamhill_us,Aaron Nesmith,Blks+Stls,Under,162,0.5
williamhill_us,Myles Turner,Blks+Stls,Over,-157,2.5
williamhill_us,Myles Turner,Blks+Stls,Under,109,2.5
williamhill_us,Precious Achiuwa,Blks+Stls,Over,-202,2.5
williamhill_us,Precious Achiuwa,Blks+Stls,Under,138,2.5
williamhill_us,Isaiah Hartenstein,Blks+Stls,Over,-107,2.5
williamhill_us,Isaiah Hartenstein,Blks+Stls,Under,-134,2.5
williamhill_us,Pascal Siakam,Blks+Stls,Over,-232,1.5
williamhill_us,Pascal Siakam,Blks+Stls,Under,156,1.5
williamhill_us,Tyrese Haliburton,Blks+Stls,Over,-112,3.5
williamhill_us,Tyrese Haliburton,Blks+Stls,Under,-128,3.5
draftkings,Alec Burks,Turnovers,Over,-135,0.5
draftkings,Alec Burks,Turnovers,Under,114,0.5
draftkings,Andrew Nembhard,Turnovers,Over,-185,0.5
draftkings,Andrew Nembhard,Turnovers,Under,154,0.5
draftkings,Ben Sheppard,Turnovers,Over,240,1.5
draftkings,Ben Sheppard,Turnovers,Under,-298,1.5
draftkings,Donte DiVincenzo,Turnovers,Over,164,1.5
draftkings,Donte DiVincenzo,Turnovers,Under,-198,1.5
draftkings,Isaiah Hartenstein,Turnovers,Over,164,1.5
draftkings,Isaiah Hartenstein,Turnovers,Under,-198,1.5
draftkings,Isaiah Jackson,Turnovers,Over,270,0.5
draftkings,Isaiah Jackson,Turnovers,Under,-340,0.5
draftkings,Jalen Brunson,Turnovers,Over,120,2.5
draftkings,Jalen Brunson,Turnovers,Under,-142,2.5
draftkings,Miles McBride,Turnovers,Over,-108,1.5
draftkings,Miles McBride,Turnovers,Under,-112,1.5
draftkings,Myles Turner,Turnovers,Over,160,2.5
draftkings,Myles Turner,Turnovers,Under,-192,2.5
draftkings,Obi Toppin,Turnovers,Over,140,0.5
draftkings,Obi Toppin,Turnovers,Under,-166,0.5
draftkings,Precious Achiuwa,Turnovers,Over,114,0.5
draftkings,Precious Achiuwa,Turnovers,Under,-135,0.5
draftkings,T.J. McConnell,Turnovers,Over,190,2.5
draftkings,T.J. McConnell,Turnovers,Under,-230,2.5
draftkings,Tyrese Haliburton,Turnovers,Over,-135,2.5
draftkings,Tyrese Haliburton,Turnovers,Under,114,2.5
williamhill_us,Donte DiVincenzo,Turnovers,Over,150,1.5
williamhill_us,Donte DiVincenzo,Turnovers,Under,-222,1.5
williamhill_us,Jalen Brunson,Turnovers,Over,109,2.5
williamhill_us,Jalen Brunson,Turnovers,Under,-157,2.5
williamhill_us,Isaiah Hartenstein,Turnovers,Over,156,1.5
williamhill_us,Isaiah Hartenstein,Turnovers,Under,-232,1.5
williamhill_us,T.J. McConnell,Turnovers,Over,156,2.5
williamhill_us,T.J. McConnell,Turnovers,Under,-232,2.5
williamhill_us,Ben Sheppard,Turnovers,Over,190,1.5
williamhill_us,Ben Sheppard,Turnovers,Under,-292,1.5
williamhill_us,Alec Burks,Turnovers,Over,-151,0.5
williamhill_us,Alec Burks,Turnovers,Under,105,0.5
williamhill_us,Miles McBride,Turnovers,Over,-116,1.5
williamhill_us,Miles McBride,Turnovers,Under,-124,1.5
williamhill_us,Tyrese Haliburton,Turnovers,Over,-151,2.5
williamhill_us,Tyrese Haliburton,Turnovers,Under,105,2.5
williamhill_us,Precious Achiuwa,Turnovers,Over,105,0.5
williamhill_us,Precious Achiuwa,Turnovers,Under,-151,0.5
williamhill_us,Myles Turner,Turnovers,Over,150,2.5
williamhill_us,Myles Turner,Turnovers,Under,-222,2.5
williamhill_us,Isaiah Jackson,Turnovers,Over,236,0.5
williamhill_us,Isaiah Jackson,Turnovers,Under,-382,0.5
williamhill_us,Andrew Nembhard,Turnovers,Over,-202,0.5
williamhill_us,Andrew Nembhard,Turnovers,Under,138,0.5
williamhill_us,Obi Toppin,Turnovers,Over,128,0.5
williamhill_us,Obi Toppin,Turnovers,Under,-187,0.5
bovada,Alec Burks,Turnovers,Over,-145,0.5
bovada,Alec Burks,Turnovers,Under,110,0.5
bovada,Andrew Nembhard,Turnovers,Over,-190,0.5
bovada,Andrew Nembhard,Turnovers,Under,145,0.5
bovada,Ben Sheppard,Turnovers,Over,225,1.5
bovada,Ben Sheppard,Turnovers,Under,-310,1.5
bovada,Donte DiVincenzo,Turnovers,Over,170,1.5
bovada,Donte DiVincenzo,Turnovers,Under,-225,1.5
bovada,Isaiah Hartenstein,Turnovers,Over,165,1.5
bovada,Isaiah Hartenstein,Turnovers,Under,-220,1.5
bovada,Isaiah Jackson,Turnovers,Over,250,0.5
bovada,Isaiah Jackson,Turnovers,Under,-350,0.5
bovada,Miles McBride,Turnovers,Over,-115,1.5
bovada,Miles McBride,Turnovers,Under,-115,1.5
bovada,Myles Turner,Turnovers,Over,155,2.5
bovada,Myles Turner,Turnovers,Under,-205,2.5
bovada,Obi Toppin,Turnovers,Over,135,0.5
bovada,Obi Toppin,Turnovers,Under,-175,0.5
bovada,Precious Achiuwa,Turnovers,Over,120,0.5
bovada,Precious Achiuwa,Turnovers,Under,-155,0.5
bovada,T.J. McConnell,Turnovers,Over,185,2.5
bovada,T.J. McConnell,Turnovers,Under,-250,2.5
bovada,Tyrese Haliburton,Turnovers,Over,-135,2.5
bovada,Tyrese Haliburton,Turnovers,Under,105,2.5
draftkings,Aaron Nesmith,Pts+Rebs+Asts,Over,105,19.5
draftkings,Aaron Nesmith,Pts+Rebs+Asts,Under,-125,19.5
draftkings,Alec Burks,Pts+Rebs+Asts,Over,-120,14.5
draftkings,Alec Burks,Pts+Rebs+Asts,Under,100,14.5
draftkings,Ben Sheppard,Pts+Rebs+Asts,Over,100,10.5
draftkings,Ben Sheppard,Pts+Rebs+Asts,Under,-120,10.5
draftkings,Donte DiVincenzo,Pts+Rebs+Asts,Over,-110,27.5
draftkings,Donte DiVincenzo,Pts+Rebs+Asts,Under,-110,27.5
draftkings,Isaiah Hartenstein,Pts+Rebs+Asts,Over,-112,29.5
draftkings,Isaiah Hartenstein,Pts+Rebs+Asts,Under,-108,29.5
draftkings,Isaiah Jackson,Pts+Rebs+Asts,Over,-112,4.5
draftkings,Isaiah Jackson,Pts+Rebs+Asts,Under,-108,4.5
draftkings,Jalen Brunson,Pts+Rebs+Asts,Over,-110,44.5
draftkings,Jalen Brunson,Pts+Rebs+Asts,Under,-110,44.5
draftkings,Miles McBride,Pts+Rebs+Asts,Over,-105,23.5
draftkings,Miles McBride,Pts+Rebs+Asts,Under,-115,23.5
draftkings,Myles Turner,Pts+Rebs+Asts,Over,-125,25.5
draftkings,Myles Turner,Pts+Rebs+Asts,Under,105,25.5
draftkings,Obi Toppin,Pts+Rebs+Asts,Over,-108,13.5
draftkings,Obi Toppin,Pts+Rebs+Asts,Under,-112,13.5
draftkings,Pascal Siakam,Pts+Rebs+Asts,Over,-110,31.5
draftkings,Pascal Siakam,Pts+Rebs+Asts,Under,-110,31.5
draftkings,Precious Achiuwa,Pts+Rebs+Asts,Over,-105,8.5
draftkings,Precious Achiuwa,Pts+Rebs+Asts,Under,-115,8.5
draftkings,T.J. McConnell,Pts+Rebs+Asts,Over,-115,18.5
draftkings,T.J. McConnell,Pts+Rebs+Asts,Under,-105,18.5
draftkings,Tyrese Haliburton,Pts+Rebs+Asts,Over,-115,28.5
draftkings,Tyrese Haliburton,Pts+Rebs+Asts,Under,-105,28.5
fanduel,Precious Achiuwa,Pts+Rebs+Asts,Over,102,8.5
fanduel,Precious Achiuwa,Pts+Rebs+Asts,Under,-136,8.5
fanduel,Aaron Nesmith,Pts+Rebs+Asts,Over,100,19.5
fanduel,Aaron Nesmith,Pts+Rebs+Asts,Under,-132,19.5
fanduel,Isaiah Hartenstein,Pts+Rebs+Asts,Over,-118,29.5
fanduel,Isaiah Hartenstein,Pts+Rebs+Asts,Under,-112,29.5
fanduel,Tyrese Haliburton,Pts+Rebs+Asts,Over,-128,28.5
fanduel,Tyrese Haliburton,Pts+Rebs+Asts,Under,-104,28.5
fanduel,Miles McBride,Pts+Rebs+Asts,Over,-110,23.5
fanduel,Miles McBride,Pts+Rebs+Asts,Under,-120,23.5
fanduel,T.J. McConnell,Pts+Rebs+Asts,Over,-118,19.5
fanduel,T.J. McConnell,Pts+Rebs+Asts,Under,-112,19.5
fanduel,Jalen Brunson,Pts+Rebs+Asts,Over,-114,44.5
fanduel,Jalen Brunson,Pts+Rebs+Asts,Under,-114,44.5
fanduel,Obi Toppin,Pts+Rebs+Asts,Over,102,13.5
fanduel,Obi Toppin,Pts+Rebs+Asts,Under,-136,13.5
fanduel,Donte DiVincenzo,Pts+Rebs+Asts,Over,-118,27.5
fanduel,Donte DiVincenzo,Pts+Rebs+Asts,Under,-112,27.5
fanduel,Isaiah Jackson,Pts+Rebs+Asts,Over,-102,4.5
fanduel,Isaiah Jackson,Pts+Rebs+Asts,Under,-130,4.5
fanduel,Alec Burks,Pts+Rebs+Asts,Over,-130,14.5
fanduel,Alec Burks,Pts+Rebs+Asts,Under,-102,14.5
fanduel,Pascal Siakam,Pts+Rebs+Asts,Over,-112,34.5
fanduel,Pascal Siakam,Pts+Rebs+Asts,Under,-118,34.5
fanduel,Myles Turner,Pts+Rebs+Asts,Over,-125,25.5
fanduel,Myles Turner,Pts+Rebs+Asts,Under,-106,25.5
fanduel,Ben Sheppard,Pts+Rebs+Asts,Over,102,10.5
fanduel,Ben Sheppard,Pts+Rebs+Asts,Under,-136,10.5
betrivers,Donte DiVincenzo,Pts+Rebs+Asts,Over,-122,26.5
betrivers,Donte DiVincenzo,Pts+Rebs+Asts,Under,-113,26.5
betrivers,Jalen Brunson,Pts+Rebs+Asts,Over,-125,44.5
betrivers,Jalen Brunson,Pts+Rebs+Asts,Under,-110,44.5
betrivers,Pascal Siakam,Pts+Rebs+Asts,Over,-118,34.5
betrivers,Pascal Siakam,Pts+Rebs+Asts,Under,-118,34.5
betrivers,Aaron Nesmith,Pts+Rebs+Asts,Over,-125,18.5
betrivers,Aaron Nesmith,Pts+Rebs+Asts,Under,-112,18.5
betrivers,Isaiah Hartenstein,Pts+Rebs+Asts,Over,-112,28.5
betrivers,Isaiah Hartenstein,Pts+Rebs+Asts,Under,-125,28.5
betrivers,Tyrese Haliburton,Pts+Rebs+Asts,Over,-129,29.5
betrivers,Tyrese Haliburton,Pts+Rebs+Asts,Under,-109,29.5
betrivers,Josh Hart,Pts+Rebs+Asts,Over,-127,41.5
betrivers,Josh Hart,Pts+Rebs+Asts,Under,-109,41.5
unibet_us,Jalen Brunson,Pts+Rebs+Asts,Over,-113,42.5
unibet_us,Jalen Brunson,Pts+Rebs+Asts,Under,-127,42.5
unibet_us,Donte DiVincenzo,Pts+Rebs+Asts,Over,-130,26.5
unibet_us,Donte DiVincenzo,Pts+Rebs+Asts,Under,-109,26.5
unibet_us,Pascal Siakam,Pts+Rebs+Asts,Over,-120,33.5
unibet_us,Pascal Siakam,Pts+Rebs+Asts,Under,-120,33.5
unibet_us,Tyrese Haliburton,Pts+Rebs+Asts,Over,-112,30.5
unibet_us,Tyrese Haliburton,Pts+Rebs+Asts,Under,-127,30.5
unibet_us,Aaron Nesmith,Pts+Rebs+Asts,Over,-129,18.5
unibet_us,Aaron Nesmith,Pts+Rebs+Asts,Under,-112,18.5
unibet_us,Isaiah Hartenstein,Pts+Rebs+Asts,Over,-137,28.5
unibet_us,Isaiah Hartenstein,Pts+Rebs+Asts,Under,-105,28.5
unibet_us,Josh Hart,Pts+Rebs+Asts,Over,-143,42.5
unibet_us,Josh Hart,Pts+Rebs+Asts,Under,102,42.5
williamhill_us,Obi Toppin,Pts+Rebs+Asts,Over,-104,13.5
williamhill_us,Obi Toppin,Pts+Rebs+Asts,Under,-138,13.5
williamhill_us,Isaiah Hartenstein,Pts+Rebs+Asts,Over,-122,29.5
williamhill_us,Isaiah Hartenstein,Pts+Rebs+Asts,Under,-118,29.5
williamhill_us,Donte DiVincenzo,Pts+Rebs+Asts,Over,-118,27.5
williamhill_us,Donte DiVincenzo,Pts+Rebs+Asts,Under,-122,27.5
williamhill_us,Tyrese Haliburton,Pts+Rebs+Asts,Over,-128,28.5
williamhill_us,Tyrese Haliburton,Pts+Rebs+Asts,Under,-112,28.5
williamhill_us,Myles Turner,Pts+Rebs+Asts,Over,-122,25.5
williamhill_us,Myles Turner,Pts+Rebs+Asts,Under,-118,25.5
williamhill_us,Miles McBride,Pts+Rebs+Asts,Over,-109,23.5
williamhill_us,Miles McBride,Pts+Rebs+Asts,Under,-132,23.5
williamhill_us,Pascal Siakam,Pts+Rebs+Asts,Over,-120,34.5
williamhill_us,Pascal Siakam,Pts+Rebs+Asts,Under,-120,34.5
williamhill_us,Jalen Brunson,Pts+Rebs+Asts,Over,-126,44.5
williamhill_us,Jalen Brunson,Pts+Rebs+Asts,Under,-114,44.5
williamhill_us,T.J. McConnell,Pts+Rebs+Asts,Over,-122,19.5
williamhill_us,T.J. McConnell,Pts+Rebs+Asts,Under,-118,19.5
williamhill_us,Aaron Nesmith,Pts+Rebs+Asts,Over,-106,19.5
williamhill_us,Aaron Nesmith,Pts+Rebs+Asts,Under,-136,19.5
williamhill_us,Alec Burks,Pts+Rebs+Asts,Over,-132,17.5
williamhill_us,Alec Burks,Pts+Rebs+Asts,Under,-109,17.5
bovada,Alec Burks,Pts+Rebs+Asts,Over,-105,15.5
bovada,Alec Burks,Pts+Rebs+Asts,Under,-125,15.5
bovada,Isaiah Hartenstein,Pts+Rebs+Asts,Over,-120,29.5
bovada,Isaiah Hartenstein,Pts+Rebs+Asts,Under,-110,29.5
bovada,Miles McBride,Pts+Rebs+Asts,Over,-115,23.5
