Bookmaker,Player,Stat Type,Over/Under,Odds,Line
williamhill_us,Kyle Kuzma,Points,Over,-119,24.5
williamhill_us,Kyle Kuzma,Points,Under,-115,24.5
williamhill_us,Deni Avdija,Points,Over,-103,16.5
williamhill_us,Deni Avdija,Points,Under,-133,16.5
williamhill_us,Tyus Jones,Points,Over,-117,11.5
williamhill_us,Tyus Jones,Points,Under,-117,11.5
draftkings,Deni Avdija,Rebounds,Over,-115,9.5
draftkings,Deni Avdija,Rebounds,Under,-115,9.5
draftkings,Kyle Kuzma,Rebounds,Over,-130,8.5
draftkings,Kyle Kuzma,Rebounds,Under,100,8.5
draftkings,Tyus Jones,Rebounds,Over,114,3.5
draftkings,Tyus Jones,Rebounds,Under,-145,3.5
betmgm,Kyle Kuzma,Rebounds,Over,-140,8.5
betmgm,Kyle Kuzma,Rebounds,Under,105,8.5
betmgm,Deni Avdija,Rebounds,Over,-110,9.5
betmgm,Deni Avdija,Rebounds,Under,-120,9.5
betmgm,Tyus Jones,Rebounds,Over,115,3.5
betmgm,Tyus Jones,Rebounds,Under,-150,3.5
williamhill_us,Deni Avdija,Rebounds,Over,-113,9.5
williamhill_us,Deni Avdija,Rebounds,Under,-121,9.5
williamhill_us,Tyus Jones,Rebounds,Over,108,3.5
williamhill_us,Tyus Jones,Rebounds,Under,-148,3.5
williamhill_us,Kyle Kuzma,Rebounds,Over,-131,8.5
williamhill_us,Kyle Kuzma,Rebounds,Under,-104,8.5
draftkings,Deni Avdija,Assists,Over,-175,2.5
draftkings,Deni Avdija,Assists,Under,135,2.5
draftkings,Kyle Kuzma,Assists,Over,-115,3.5
draftkings,Kyle Kuzma,Assists,Under,-115,3.5
draftkings,Tyus Jones,Assists,Over,110,9.5
draftkings,Tyus Jones,Assists,Under,-140,9.5
betmgm,Kyle Kuzma,Assists,Over,-120,3.5
betmgm,Kyle Kuzma,Assists,Under,-110,3.5
betmgm,Deni Avdija,Assists,Over,-175,2.5
betmgm,Deni Avdija,Assists,Under,130,2.5
betmgm,Tyus Jones,Assists,Over,110,9.5
betmgm,Tyus Jones,Assists,Under,-145,9.5
williamhill_us,Tyus Jones,Assists,Over,106,9.5
williamhill_us,Tyus Jones,Assists,Under,-145,9.5
williamhill_us,Deni Avdija,Assists,Over,-179,2.5
williamhill_us,Deni Avdija,Assists,Under,129,2.5
williamhill_us,Kyle Kuzma,Assists,Over,-117,3.5
williamhill_us,Kyle Kuzma,Assists,Under,-117,3.5
draftkings,Deni Avdija,3-PT Made,Over,154,1.5
draftkings,Deni Avdija,3-PT Made,Under,-200,1.5
draftkings,Kyle Kuzma,3-PT Made,Over,105,2.5
draftkings,Kyle Kuzma,3-PT Made,Under,-135,2.5
draftkings,Tyus Jones,3-PT Made,Over,-130,1.5
draftkings,Tyus Jones,3-PT Made,Under,100,1.5
betmgm,Kyle Kuzma,3-PT Made,Over,105,2.5
betmgm,Kyle Kuzma,3-PT Made,Under,-140,2.5
betmgm,Deni Avdija,3-PT Made,Over,150,1.5
betmgm,Deni Avdija,3-PT Made,Under,-200,1.5
betmgm,Tyus Jones,3-PT Made,Over,-130,1.5
betmgm,Tyus Jones,3-PT Made,Under,100,1.5
williamhill_us,Tyus Jones,3-PT Made,Over,-129,1.5
williamhill_us,Tyus Jones,3-PT Made,Under,-106,1.5
williamhill_us,Deni Avdija,3-PT Made,Over,146,1.5
williamhill_us,Deni Avdija,3-PT Made,Under,-204,1.5
williamhill_us,Kyle Kuzma,3-PT Made,Over,102,2.5
williamhill_us,Kyle Kuzma,3-PT Made,Under,-139,2.5
draftkings,Deni Avdija,Blocks,Over,-160,0.5
draftkings,Deni Avdija,Blocks,Under,124,0.5
draftkings,Kyle Kuzma,Blocks,Over,140,1.5
draftkings,Kyle Kuzma,Blocks,Under,-180,1.5
draftkings,Tyus Jones,Blocks,Over,325,0.5
draftkings,Tyus Jones,Blocks,Under,-475,0.5
betmgm,Kyle Kuzma,Blocks,Over,140,1.5
betmgm,Kyle Kuzma,Blocks,Under,-190,1.5
betmgm,Deni Avdija,Blocks,Over,-160,0.5
betmgm,Deni Avdija,Blocks,Under,120,0.5
betmgm,Tyus Jones,Blocks,Over,325,0.5
betmgm,Tyus Jones,Blocks,Under,-500,0.5
williamhill_us,Kyle Kuzma,Blocks,Over,133,1.5
williamhill_us,Kyle Kuzma,Blocks,Under,-184,1.5
williamhill_us,Tyus Jones,Blocks,Over,311,0.5
williamhill_us,Tyus Jones,Blocks,Under,-504,0.5
williamhill_us,Deni Avdija,Blocks,Over,-154,0.5
williamhill_us,Deni Avdija,Blocks,Under,112,0.5
draftkings,Deni Avdija,Steals,Over,-190,0.5
draftkings,Deni Avdija,Steals,Under,145,0.5
draftkings,Kyle Kuzma,Steals,Over,-180,0.5
draftkings,Kyle Kuzma,Steals,Under,140,0.5
draftkings,Tyus Jones,Steals,Over,-230,0.5
draftkings,Tyus Jones,Steals,Under,175,0.5
betmgm,Kyle Kuzma,Steals,Over,-190,0.5
betmgm,Kyle Kuzma,Steals,Under,140,0.5
betmgm,Deni Avdija,Steals,Over,-200,0.5
betmgm,Deni Avdija,Steals,Under,150,0.5
betmgm,Tyus Jones,Steals,Over,-250,0.5
betmgm,Tyus Jones,Steals,Under,180,0.5
williamhill_us,Tyus Jones,Steals,Over,-234,0.5
williamhill_us,Tyus Jones,Steals,Under,165,0.5
williamhill_us,Deni Avdija,Steals,Over,-204,0.5
williamhill_us,Deni Avdija,Steals,Under,146,0.5
williamhill_us,Kyle Kuzma,Steals,Over,-194,0.5
williamhill_us,Kyle Kuzma,Steals,Under,139,0.5
draftkings,Deni Avdija,Blks+Stls,Over,-140,1.5
draftkings,Deni Avdija,Blks+Stls,Under,110,1.5
draftkings,Kyle Kuzma,Blks+Stls,Over,135,2.5
draftkings,Kyle Kuzma,Blks+Stls,Under,-175,2.5
draftkings,Tyus Jones,Blks+Stls,Over,140,1.5
draftkings,Tyus Jones,Blks+Stls,Under,-180,1.5
betmgm,Kyle Kuzma,Blks+Stls,Over,130,2.5
betmgm,Kyle Kuzma,Blks+Stls,Under,-175,2.5
betmgm,Deni Avdija,Blks+Stls,Over,-145,1.5
betmgm,Deni Avdija,Blks+Stls,Under,110,1.5
betmgm,Tyus Jones,Blks+Stls,Over,135,1.5
betmgm,Tyus Jones,Blks+Stls,Under,-185,1.5
williamhill_us,Tyus Jones,Blks+Stls,Over,136,1.5
williamhill_us,Tyus Jones,Blks+Stls,Under,-189,1.5
williamhill_us,Deni Avdija,Blks+Stls,Over,-142,1.5
williamhill_us,Deni Avdija,Blks+Stls,Under,104,1.5
williamhill_us,Kyle Kuzma,Blks+Stls,Over,129,2.5
williamhill_us,Kyle Kuzma,Blks+Stls,Under,-179,2.5
draftkings,Deni Avdija,Turnovers,Over,120,2.5
draftkings,Deni Avdija,Turnovers,Under,-150,2.5
draftkings,Kyle Kuzma,Turnovers,Over,-125,2.5
draftkings,Kyle Kuzma,Turnovers,Under,-105,2.5
draftkings,Tyus Jones,Turnovers,Over,-245,0.5
draftkings,Tyus Jones,Turnovers,Under,185,0.5
betmgm,Kyle Kuzma,Turnovers,Over,-130,2.5
betmgm,Kyle Kuzma,Turnovers,Under,-105,2.5
betmgm,Deni Avdija,Turnovers,Over,120,2.5
betmgm,Deni Avdija,Turnovers,Under,-155,2.5
betmgm,Tyus Jones,Turnovers,Over,-250,0.5
betmgm,Tyus Jones,Turnovers,Under,185,0.5
williamhill_us,Tyus Jones,Turnovers,Over,-234,0.5
williamhill_us,Tyus Jones,Turnovers,Under,165,0.5
williamhill_us,Deni Avdija,Turnovers,Over,110,2.5
williamhill_us,Deni Avdija,Turnovers,Under,-151,2.5
williamhill_us,Kyle Kuzma,Turnovers,Over,-125,2.5
williamhill_us,Kyle Kuzma,Turnovers,Under,-109,2.5
draftkings,Deni Avdija,Pts+Rebs+Asts,Over,-125,28.5
draftkings,Deni Avdija,Pts+Rebs+Asts,Under,-105,28.5
draftkings,Kyle Kuzma,Pts+Rebs+Asts,Over,-115,37.5
draftkings,Kyle Kuzma,Pts+Rebs+Asts,Under,-115,37.5
draftkings,Tyus Jones,Pts+Rebs+Asts,Over,-110,24.5
draftkings,Tyus Jones,Pts+Rebs+Asts,Under,-120,24.5
betmgm,Kyle Kuzma,Pts+Rebs+Asts,Over,-120,37.5
betmgm,Kyle Kuzma,Pts+Rebs+Asts,Under,-115,37.5
betmgm,Deni Avdija,Pts+Rebs+Asts,Over,-125,28.5
betmgm,Deni Avdija,Pts+Rebs+Asts,Under,-105,28.5
betmgm,Tyus Jones,Pts+Rebs+Asts,Over,-115,24.5
betmgm,Tyus Jones,Pts+Rebs+Asts,Under,-115,24.5
williamhill_us,Kyle Kuzma,Pts+Rebs+Asts,Over,-111,37.5
williamhill_us,Kyle Kuzma,Pts+Rebs+Asts,Under,-123,37.5
williamhill_us,Deni Avdija,Pts+Rebs+Asts,Over,-127,28.5
williamhill_us,Deni Avdija,Pts+Rebs+Asts,Under,-108,28.5
williamhill_us,Tyus Jones,Pts+Rebs+Asts,Over,-111,24.5
williamhill_us,Tyus Jones,Pts+Rebs+Asts,Under,-123,24.5
draftkings,Deni Avdija,Pts+Rebs,Over,-115,25.5
draftkings,Deni Avdija,Pts+Rebs,Under,-115,25.5
draftkings,Kyle Kuzma,Pts+Rebs,Over,-120,33.5
draftkings,Kyle Kuzma,Pts+Rebs,Under,-110,33.5
draftkings,Tyus Jones,Pts+Rebs,Over,100,15.5
draftkings,Tyus Jones,Pts+Rebs,Under,-130,15.5
betmgm,Kyle Kuzma,Pts+Rebs,Over,-120,33.5
betmgm,Kyle Kuzma,Pts+Rebs,Under,-110,33.5
betmgm,Deni Avdija,Pts+Rebs,Over,-120,25.5
betmgm,Deni Avdija,Pts+Rebs,Under,-110,25.5
betmgm,Tyus Jones,Pts+Rebs,Over,-105,15.5
betmgm,Tyus Jones,Pts+Rebs,Under,-130,15.5
williamhill_us,Kyle Kuzma,Pts+Rebs,Over,-125,33.5
williamhill_us,Kyle Kuzma,Pts+Rebs,Under,-109,33.5
williamhill_us,Deni Avdija,Pts+Rebs,Over,-123,25.5
williamhill_us,Deni Avdija,Pts+Rebs,Under,-111,25.5
williamhill_us,Tyus Jones,Pts+Rebs,Over,-104,15.5
williamhill_us,Tyus Jones,Pts+Rebs,Under,-131,15.5
draftkings,Deni Avdija,Pts+Asts,Over,-110,19.5
draftkings,Deni Avdija,Pts+Asts,Under,-120,19.5
draftkings,Kyle Kuzma,Pts+Asts,Over,-110,28.5
draftkings,Kyle Kuzma,Pts+Asts,Under,-120,28.5
draftkings,Tyus Jones,Pts+Asts,Over,-105,21.5
draftkings,Tyus Jones,Pts+Asts,Under,-125,21.5
betmgm,Kyle Kuzma,Pts+Asts,Over,-115,28.5
betmgm,Kyle Kuzma,Pts+Asts,Under,-115,28.5
betmgm,Deni Avdija,Pts+Asts,Over,-110,19.5
betmgm,Deni Avdija,Pts+Asts,Under,-120,19.5
betmgm,Tyus Jones,Pts+Asts,Over,-105,21.5
betmgm,Tyus Jones,Pts+Asts,Under,-130,21.5
williamhill_us,Tyus Jones,Pts+Asts,Over,-106,21.5
williamhill_us,Tyus Jones,Pts+Asts,Under,-129,21.5
williamhill_us,Deni Avdija,Pts+Asts,Over,-106,19.5
williamhill_us,Deni Avdija,Pts+Asts,Under,-129,19.5
williamhill_us,Kyle Kuzma,Pts+Asts,Over,-117,28.5
williamhill_us,Kyle Kuzma,Pts+Asts,Under,-117,28.5
draftkings,Deni Avdija,Rebs+Asts,Over,-120,12.5
draftkings,Deni Avdija,Rebs+Asts,Under,-110,12.5
draftkings,Kyle Kuzma,Rebs+Asts,Over,-115,12.5
draftkings,Kyle Kuzma,Rebs+Asts,Under,-115,12.5
draftkings,Tyus Jones,Rebs+Asts,Over,-105,12.5
draftkings,Tyus Jones,Rebs+Asts,Under,-125,12.5
betmgm,Kyle Kuzma,Rebs+Asts,Over,-120,12.5
betmgm,Kyle Kuzma,Rebs+Asts,Under,-110,12.5
betmgm,Deni Avdija,Rebs+Asts,Over,-120,12.5
betmgm,Deni Avdija,Rebs+Asts,Under,-110,12.5
betmgm,Tyus Jones,Rebs+Asts,Over,-110,12.5
betmgm,Tyus Jones,Rebs+Asts,Under,-120,12.5
williamhill_us,Tyus Jones,Rebs+Asts,Over,-109,12.5
williamhill_us,Tyus Jones,Rebs+Asts,Under,-125,12.5
williamhill_us,Deni Avdija,Rebs+Asts,Over,-117,12.5
williamhill_us,Deni Avdija,Rebs+Asts,Under,-117,12.5
williamhill_us,Kyle Kuzma,Rebs+Asts,Over,-125,12.5
williamhill_us,Kyle Kuzma,Rebs+Asts,Under,-109,12.5
draftkings,Anthony Edwards,Points,Over,-115,30.5
draftkings,Anthony Edwards,Points,Under,-115,30.5
draftkings,Ivica Zubac,Points,Over,-130,9.5
draftkings,Ivica Zubac,Points,Under,100,9.5
draftkings,Kawhi Leonard,Points,Over,-110,25.5
draftkings,Kawhi Leonard,Points,Under,-120,25.5
draftkings,Paul George,Points,Over,-105,21.5
draftkings,Paul George,Points,Under,-125,21.5
draftkings,Rudy Gobert,Points,Over,-120,15.5
draftkings,Rudy Gobert,Points,Under,-110,15.5
betmgm,Paul George,Points,Over,-105,21.5
betmgm,Paul George,Points,Under,-125,21.5
betmgm,Ivica Zubac,Points,Over,-135,9.5
betmgm,Ivica Zubac,Points,Under,100,9.5
betmgm,Anthony Edwards,Points,Over,-110,30.5
betmgm,Anthony Edwards,Points,Under,-120,30.5
betmgm,Kawhi Leonard,Points,Over,-110,25.5
betmgm,Kawhi Leonard,Points,Under,-120,25.5
betmgm,Rudy Gobert,Points,Over,-120,15.5
betmgm,Rudy Gobert,Points,Under,-110,15.5
williamhill_us,Ivica Zubac,Points,Over,-137,9.5
williamhill_us,Ivica Zubac,Points,Under,100,9.5
williamhill_us,Rudy Gobert,Points,Over,-131,15.5
williamhill_us,Rudy Gobert,Points,Under,-104,15.5
williamhill_us,Paul George,Points,Over,-108,21.5
williamhill_us,Paul George,Points,Under,-127,21.5
williamhill_us,Kawhi Leonard,Points,Over,-109,25.5
williamhill_us,Kawhi Leonard,Points,Under,-125,25.5
williamhill_us,Anthony Edwards,Points,Over,-115,30.5
williamhill_us,Anthony Edwards,Points,Under,-119,30.5
draftkings,Anthony Edwards,Rebounds,Over,-135,5.5
draftkings,Anthony Edwards,Rebounds,Under,105,5.5
draftkings,Ivica Zubac,Rebounds,Over,-115,8.5
draftkings,Ivica Zubac,Rebounds,Under,-115,8.5
draftkings,Kawhi Leonard,Rebounds,Over,-125,6.5
draftkings,Kawhi Leonard,Rebounds,Under,-105,6.5
draftkings,Paul George,Rebounds,Over,-120,5.5
draftkings,Paul George,Rebounds,Under,-110,5.5
draftkings,Rudy Gobert,Rebounds,Over,-120,15.5
draftkings,Rudy Gobert,Rebounds,Under,-110,15.5
betmgm,Paul George,Rebounds,Over,-120,5.5
betmgm,Paul George,Rebounds,Under,-110,5.5
betmgm,Ivica Zubac,Rebounds,Over,-120,8.5
betmgm,Ivica Zubac,Rebounds,Under,-110,8.5
betmgm,Anthony Edwards,Rebounds,Over,-135,5.5
betmgm,Anthony Edwards,Rebounds,Under,100,5.5
betmgm,Kawhi Leonard,Rebounds,Over,-130,6.5
betmgm,Kawhi Leonard,Rebounds,Under,-105,6.5
betmgm,Rudy Gobert,Rebounds,Over,-120,15.5
betmgm,Rudy Gobert,Rebounds,Under,-110,15.5
williamhill_us,Ivica Zubac,Rebounds,Over,-117,8.5
williamhill_us,Ivica Zubac,Rebounds,Under,-117,8.5
williamhill_us,Anthony Edwards,Rebounds,Over,-135,5.5
williamhill_us,Anthony Edwards,Rebounds,Under,-101,5.5
williamhill_us,Rudy Gobert,Rebounds,Over,-119,15.5
williamhill_us,Rudy Gobert,Rebounds,Under,-115,15.5
williamhill_us,Paul George,Rebounds,Over,-123,5.5
williamhill_us,Paul George,Rebounds,Under,-111,5.5
williamhill_us,Kawhi Leonard,Rebounds,Over,-123,6.5
williamhill_us,Kawhi Leonard,Rebounds,Under,-111,6.5
draftkings,Anthony Edwards,Assists,Over,-145,4.5
draftkings,Anthony Edwards,Assists,Under,114,4.5
draftkings,Kawhi Leonard,Assists,Over,130,4.5
draftkings,Kawhi Leonard,Assists,Under,-166,4.5
draftkings,Paul George,Assists,Over,-140,3.5
draftkings,Paul George,Assists,Under,110,3.5
betmgm,Paul George,Assists,Over,-145,3.5
betmgm,Paul George,Assists,Under,105,3.5
betmgm,Ivica Zubac,Assists,Over,160,1.5
betmgm,Ivica Zubac,Assists,Under,-225,1.5
betmgm,Anthony Edwards,Assists,Over,-150,4.5
betmgm,Anthony Edwards,Assists,Under,110,4.5
betmgm,Kawhi Leonard,Assists,Over,125,4.5
betmgm,Kawhi Leonard,Assists,Under,-165,4.5
betmgm,Rudy Gobert,Assists,Over,145,1.5
betmgm,Rudy Gobert,Assists,Under,-200,1.5
williamhill_us,Anthony Edwards,Assists,Over,-154,4.5
williamhill_us,Anthony Edwards,Assists,Under,112,4.5
williamhill_us,Ivica Zubac,Assists,Over,152,1.5
williamhill_us,Ivica Zubac,Assists,Under,-214,1.5
williamhill_us,Paul George,Assists,Over,-142,3.5
williamhill_us,Paul George,Assists,Under,104,3.5
williamhill_us,Kawhi Leonard,Assists,Over,123,4.5
williamhill_us,Kawhi Leonard,Assists,Under,-169,4.5
williamhill_us,Rudy Gobert,Assists,Over,139,1.5
williamhill_us,Rudy Gobert,Assists,Under,-194,1.5
draftkings,Anthony Edwards,3-PT Made,Over,-115,2.5
draftkings,Anthony Edwards,3-PT Made,Under,-115,2.5
draftkings,Kawhi Leonard,3-PT Made,Over,-166,1.5
draftkings,Kawhi Leonard,3-PT Made,Under,130,1.5
draftkings,Paul George,3-PT Made,Over,-166,2.5
draftkings,Paul George,3-PT Made,Under,130,2.5
betmgm,Paul George,3-PT Made,Over,-165,2.5
betmgm,Paul George,3-PT Made,Under,125,2.5
betmgm,Anthony Edwards,3-PT Made,Over,-110,2.5
betmgm,Anthony Edwards,3-PT Made,Under,-120,2.5
betmgm,Kawhi Leonard,3-PT Made,Over,-175,1.5
betmgm,Kawhi Leonard,3-PT Made,Under,130,1.5
williamhill_us,Paul George,3-PT Made,Over,-174,2.5
williamhill_us,Paul George,3-PT Made,Under,126,2.5
williamhill_us,Kawhi Leonard,3-PT Made,Over,-179,1.5
williamhill_us,Kawhi Leonard,3-PT Made,Under,129,1.5
williamhill_us,Anthony Edwards,3-PT Made,Over,-117,2.5
williamhill_us,Anthony Edwards,3-PT Made,Under,-117,2.5
draftkings,Anthony Edwards,Blocks,Over,100,0.5
draftkings,Anthony Edwards,Blocks,Under,-130,0.5
draftkings,Ivica Zubac,Blocks,Over,-220,0.5
draftkings,Ivica Zubac,Blocks,Under,170,0.5
draftkings,Kawhi Leonard,Blocks,Over,-166,0.5
draftkings,Kawhi Leonard,Blocks,Under,130,0.5
draftkings,Paul George,Blocks,Over,110,0.5
draftkings,Paul George,Blocks,Under,-140,0.5
draftkings,Rudy Gobert,Blocks,Over,105,2.5
draftkings,Rudy Gobert,Blocks,Under,-135,2.5
betmgm,Paul George,Blocks,Over,105,0.5
betmgm,Paul George,Blocks,Under,-140,0.5
betmgm,Ivica Zubac,Blocks,Over,-225,0.5
betmgm,Ivica Zubac,Blocks,Under,170,0.5
betmgm,Anthony Edwards,Blocks,Over,100,0.5
betmgm,Anthony Edwards,Blocks,Under,-130,0.5
betmgm,Kawhi Leonard,Blocks,Over,-165,0.5
betmgm,Kawhi Leonard,Blocks,Under,125,0.5
betmgm,Rudy Gobert,Blocks,Over,105,2.5
betmgm,Rudy Gobert,Blocks,Under,-140,2.5
williamhill_us,Anthony Edwards,Blocks,Over,-103,0.5
williamhill_us,Anthony Edwards,Blocks,Under,-133,0.5
williamhill_us,Ivica Zubac,Blocks,Over,-224,0.5
williamhill_us,Ivica Zubac,Blocks,Under,159,0.5
williamhill_us,Paul George,Blocks,Over,106,0.5
williamhill_us,Paul George,Blocks,Under,-145,0.5
williamhill_us,Rudy Gobert,Blocks,Over,100,2.5
williamhill_us,Rudy Gobert,Blocks,Under,-137,2.5
williamhill_us,Kawhi Leonard,Blocks,Over,-157,0.5
williamhill_us,Kawhi Leonard,Blocks,Under,114,0.5
draftkings,Anthony Edwards,Steals,Over,105,1.5
draftkings,Anthony Edwards,Steals,Under,-135,1.5
draftkings,Ivica Zubac,Steals,Over,180,0.5
draftkings,Ivica Zubac,Steals,Under,-238,0.5
draftkings,Kawhi Leonard,Steals,Over,-150,1.5
draftkings,Kawhi Leonard,Steals,Under,120,1.5
draftkings,Paul George,Steals,Over,-110,1.5
draftkings,Paul George,Steals,Under,-120,1.5
draftkings,Rudy Gobert,Steals,Over,-130,0.5
draftkings,Rudy Gobert,Steals,Under,100,0.5
betmgm,Paul George,Steals,Over,-110,1.5
betmgm,Paul George,Steals,Under,-120,1.5
betmgm,Ivica Zubac,Steals,Over,175,0.5
betmgm,Ivica Zubac,Steals,Under,-250,0.5
betmgm,Anthony Edwards,Steals,Over,105,1.5
betmgm,Anthony Edwards,Steals,Under,-135,1.5
betmgm,Kawhi Leonard,Steals,Over,-155,1.5
betmgm,Kawhi Leonard,Steals,Under,115,1.5
betmgm,Rudy Gobert,Steals,Over,-135,0.5
betmgm,Rudy Gobert,Steals,Under,100,0.5
williamhill_us,Rudy Gobert,Steals,Over,-131,0.5
williamhill_us,Rudy Gobert,Steals,Under,-104,0.5
williamhill_us,Ivica Zubac,Steals,Over,172,0.5
williamhill_us,Ivica Zubac,Steals,Under,-244,0.5
williamhill_us,Paul George,Steals,Over,-108,1.5
williamhill_us,Paul George,Steals,Under,-127,1.5
williamhill_us,Anthony Edwards,Steals,Over,100,1.5
williamhill_us,Anthony Edwards,Steals,Under,-137,1.5
williamhill_us,Kawhi Leonard,Steals,Over,-157,1.5
williamhill_us,Kawhi Leonard,Steals,Under,114,1.5
draftkings,Anthony Edwards,Blks+Stls,Over,140,2.5
draftkings,Anthony Edwards,Blks+Stls,Under,-180,2.5
draftkings,Ivica Zubac,Blks+Stls,Over,114,1.5
draftkings,Ivica Zubac,Blks+Stls,Under,-145,1.5
draftkings,Kawhi Leonard,Blks+Stls,Over,-130,2.5
draftkings,Kawhi Leonard,Blks+Stls,Under,100,2.5
draftkings,Paul George,Blks+Stls,Over,135,2.5
draftkings,Paul George,Blks+Stls,Under,-175,2.5
draftkings,Rudy Gobert,Blks+Stls,Over,124,3.5
draftkings,Rudy Gobert,Blks+Stls,Under,-160,3.5
betmgm,Paul George,Blks+Stls,Over,135,2.5
betmgm,Paul George,Blks+Stls,Under,-185,2.5
betmgm,Ivica Zubac,Blks+Stls,Over,110,1.5
betmgm,Ivica Zubac,Blks+Stls,Under,-145,1.5
betmgm,Anthony Edwards,Blks+Stls,Over,140,2.5
betmgm,Anthony Edwards,Blks+Stls,Under,-190,2.5
betmgm,Kawhi Leonard,Blks+Stls,Over,-135,2.5
betmgm,Kawhi Leonard,Blks+Stls,Under,100,2.5
betmgm,Rudy Gobert,Blks+Stls,Over,120,3.5
betmgm,Rudy Gobert,Blks+Stls,Under,-160,3.5
williamhill_us,Kawhi Leonard,Blks+Stls,Over,-135,2.5
williamhill_us,Kawhi Leonard,Blks+Stls,Under,-101,2.5
williamhill_us,Rudy Gobert,Blks+Stls,Over,116,3.5
williamhill_us,Rudy Gobert,Blks+Stls,Under,-160,3.5
williamhill_us,Anthony Edwards,Blks+Stls,Over,139,2.5
williamhill_us,Anthony Edwards,Blks+Stls,Under,-194,2.5
williamhill_us,Paul George,Blks+Stls,Over,133,2.5
williamhill_us,Paul George,Blks+Stls,Under,-184,2.5
williamhill_us,Ivica Zubac,Blks+Stls,Over,110,1.5
williamhill_us,Ivica Zubac,Blks+Stls,Under,-151,1.5
draftkings,Anthony Edwards,Turnovers,Over,130,3.5
draftkings,Anthony Edwards,Turnovers,Under,-166,3.5
draftkings,Ivica Zubac,Turnovers,Over,165,1.5
draftkings,Ivica Zubac,Turnovers,Under,-215,1.5
draftkings,Kawhi Leonard,Turnovers,Over,-190,1.5
draftkings,Kawhi Leonard,Turnovers,Under,145,1.5
draftkings,Paul George,Turnovers,Over,-110,2.5
draftkings,Paul George,Turnovers,Under,-120,2.5
draftkings,Rudy Gobert,Turnovers,Over,-130,1.5
draftkings,Rudy Gobert,Turnovers,Under,100,1.5
betmgm,Paul George,Turnovers,Over,-110,2.5
betmgm,Paul George,Turnovers,Under,-120,2.5
betmgm,Ivica Zubac,Turnovers,Over,165,1.5
betmgm,Ivica Zubac,Turnovers,Under,-225,1.5
betmgm,Anthony Edwards,Turnovers,Over,125,3.5
betmgm,Anthony Edwards,Turnovers,Under,-165,3.5
betmgm,Kawhi Leonard,Turnovers,Over,-190,1.5
betmgm,Kawhi Leonard,Turnovers,Under,140,1.5
betmgm,Rudy Gobert,Turnovers,Over,-130,1.5
betmgm,Rudy Gobert,Turnovers,Under,100,1.5
williamhill_us,Ivica Zubac,Turnovers,Over,159,1.5
williamhill_us,Ivica Zubac,Turnovers,Under,-224,1.5
williamhill_us,Rudy Gobert,Turnovers,Over,-133,1.5
williamhill_us,Rudy Gobert,Turnovers,Under,-103,1.5
williamhill_us,Anthony Edwards,Turnovers,Over,123,3.5
williamhill_us,Anthony Edwards,Turnovers,Under,-169,3.5
williamhill_us,Kawhi Leonard,Turnovers,Over,-199,1.5
williamhill_us,Kawhi Leonard,Turnovers,Under,143,1.5
williamhill_us,Paul George,Turnovers,Over,-117,2.5
williamhill_us,Paul George,Turnovers,Under,-117,2.5
draftkings,Anthony Edwards,Pts+Rebs+Asts,Over,-115,41.5
draftkings,Anthony Edwards,Pts+Rebs+Asts,Under,-115,41.5
draftkings,Ivica Zubac,Pts+Rebs+Asts,Over,-120,19.5
draftkings,Ivica Zubac,Pts+Rebs+Asts,Under,-110,19.5
draftkings,Kawhi Leonard,Pts+Rebs+Asts,Over,-110,36.5
draftkings,Kawhi Leonard,Pts+Rebs+Asts,Under,-120,36.5
draftkings,Paul George,Pts+Rebs+Asts,Over,-120,30.5
draftkings,Paul George,Pts+Rebs+Asts,Under,-110,30.5
draftkings,Rudy Gobert,Pts+Rebs+Asts,Over,-120,32.5
draftkings,Rudy Gobert,Pts+Rebs+Asts,Under,-110,32.5
betmgm,Paul George,Pts+Rebs+Asts,Over,-125,30.5
betmgm,Paul George,Pts+Rebs+Asts,Under,-105,30.5
betmgm,Ivica Zubac,Pts+Rebs+Asts,Over,-120,19.5
betmgm,Ivica Zubac,Pts+Rebs+Asts,Under,-110,19.5
betmgm,Anthony Edwards,Pts+Rebs+Asts,Over,-115,41.5
betmgm,Anthony Edwards,Pts+Rebs+Asts,Under,-115,41.5
betmgm,Kawhi Leonard,Pts+Rebs+Asts,Over,-110,36.5
betmgm,Kawhi Leonard,Pts+Rebs+Asts,Under,-120,36.5
betmgm,Rudy Gobert,Pts+Rebs+Asts,Over,-120,32.5
betmgm,Rudy Gobert,Pts+Rebs+Asts,Under,-110,32.5
williamhill_us,Rudy Gobert,Pts+Rebs+Asts,Over,-121,32.5
williamhill_us,Rudy Gobert,Pts+Rebs+Asts,Under,-113,32.5
williamhill_us,Ivica Zubac,Pts+Rebs+Asts,Over,-129,19.5
williamhill_us,Ivica Zubac,Pts+Rebs+Asts,Under,-106,19.5
williamhill_us,Kawhi Leonard,Pts+Rebs+Asts,Over,-117,36.5
williamhill_us,Kawhi Leonard,Pts+Rebs+Asts,Under,-117,36.5
williamhill_us,Anthony Edwards,Pts+Rebs+Asts,Over,-123,41.5
williamhill_us,Anthony Edwards,Pts+Rebs+Asts,Under,-111,41.5
williamhill_us,Paul George,Pts+Rebs+Asts,Over,-125,30.5
williamhill_us,Paul George,Pts+Rebs+Asts,Under,-109,30.5
